Step,0,1,2,3,4,5,6,7
254,0.122103955,0.231836203,0.243049679,0.214374197,0.105980004,-0.002087432,0.011020225,0.09653211
255,0.05386059,0.156989657,0.229067697,0.151587128,0.031847856,-0.032022031,0.055314949,0.215856315
256,0.163782334,0.274814559,0.293251209,0.162008158,0.088249393,0.013668372,0.028742218,0.064308553
257,0.364288684,0.415594139,0.311031357,0.110500419,-0.058791411,-0.179711588,-0.196383196,-0.012655092
258,0.133289788,0.284788981,0.282912055,0.133621711,-0.023399192,-0.049820282,-0.012254083,0.133989321
259,0.173361977,0.234943679,0.270568355,0.199041436,0.024401411,-0.020314853,0.021235549,0.067167252
260,0.085259791,0.202788134,0.306192034,0.203184201,0.094177429,-0.010935552,0.032181632,0.141386615
261,0.146223088,0.329533313,0.353681538,0.179781492,0.008707187,-0.066686122,-0.007785677,0.067559814
262,-0.00487782,0.3286529,0.466049162,0.346651155,0.13121226,0.038010348,0.009184779,0.031525284
263,-0.002464513,0.191950724,0.40941229,0.357230071,0.173739552,0.090797126,0.079057868,0.046347247
264,-0.050274559,0.185943834,0.282551899,0.243614146,0.101929706,0.105319423,0.175773443,0.154345779
265,0.185915476,0.366424557,0.354414817,0.184231169,0.006126511,-0.065472641,-0.065048218,0.01512184
266,0.049495373,0.201187308,0.291946929,0.264260747,0.161922636,0.155496048,0.116073432,-0.001765665
267,0.117202073,0.143058155,0.132051805,0.024879093,-0.047785971,-0.043734908,0.101992412,0.228241094
